id,date,price,area,rooms,half rooms,area_balcony,street,district,type
33048300,2022-08-01,300000,67,2,1,2.0,Tűzoltó utca,IX,tegla
32945966,2022-08-01,260000,60,2,0,20.0,Cserei utca,XIV,tegla
33053371,2022-08-01,300000,67,3,0,2.0,Tűzoltó utca,IX,tegla
33034433,2022-08-01,235000,54,2,0,0.0,Fehérvári út,XI,tegla
33032805,2022-08-01,280000,74,3,0,8.0,Angol utca 89,XIV,tegla
23540096,2022-08-01,235000,52,2,0,6.0,Ipoly utca,XIII,tegla
33026584,2022-08-01,210000,50,2,0,0.0,Bártfai utca,XI,panel
33032495,2022-08-01,140000,58,2,1,0.0,Nagytétényi út 234.,XXII,tegla
33055251,2022-08-01,180000,34,1,0,0.0,Bezerédj utca,VIII,tegla
32886862,2022-08-01,476880,122,3,0,6.0,Városház utca,V,tegla
33049440,2022-08-01,130000,30,1,0,0.0,Mosztár utca,XIV,tegla
33046591,2022-08-01,180000,34,1,0,0.0,Bezerédj utca,VIII,tegla
33037939,2022-08-01,210000,50,2,0,0.0,Kelenföldi lakótelep,XI,panel
33029338,2022-08-01,480000,145,3,0,60.0,Hidász utca,II,tegla
28676849,2022-08-01,675000,100,4,0,4.0,Dolgos utca,XII,tegla
23509304,2022-08-01,300000,120,3,0,30.0,Perényi út,III,tegla
23313426,2022-08-01,483936,120,3,1,0.0,Szent István park,XIII,tegla
33013408,2022-08-01,210000,50,2,0,0.0,Bártfai utca,XI,panel
33053323,2022-08-01,130000,30,1,0,0.0,Mosztár utca,XIV,tegla
32944067,2022-08-01,380000,85,3,0,10.0,Számadó utca,XI,tegla
32028740,2022-08-01,483936,125,3,0,20.0,Pasarét,II,tegla
26994743,2022-08-01,483936,110,3,0,10.0,Szépvölgy,II,tegla
32904211,2022-08-01,675000,100,4,0,10.0,Dolgos utca,XII,tegla
33051000,2022-08-01,240000,54,2,0,8.0,Teve utca,XIII,tegla
33053428,2022-08-01,320000,67,3,0,0.0,Lónyay utca,IX,tegla
31953925,2022-08-01,399000,106,3,1,16.0,Éva utca,XI,tegla
32978534,2022-08-01,200000,60,2,0,8.0,Fő utca 35,I,tegla
33047374,2022-08-01,158000,85,3,0,6.0,Hertelendy utca,XII,tegla
33052847,2022-08-01,988036,139,4,0,0.0,Belső-Terézváros,VI,tegla
33056429,2022-08-01,230000,58,3,0,3.0,Bakáts tér,IX,tegla
33046500,2022-08-01,140000,35,1,1,0.0,Kmety György utca,VI,tegla
33033111,2022-08-01,300000,120,2,1,20.0,Remetehegy,III,tegla
32963544,2022-08-01,595000,97,4,0,6.0,Dolgos utca,XII,tegla
32927079,2022-08-01,69000,39,1,0,0.0,Honvéd utca,XVIII,tegla
33058039,2022-08-01,155000,28,1,0,4.0,Teve utca 33,XIII,tegla
33058020,2022-08-01,177500,34,1,0,10.0,Teve utca 33,XIII,tegla
33008575,2022-08-01,250000,48,2,0,4.0,Allende park,XI,panel
33027499,2022-08-01,330000,74,3,0,8.0,Angol utca,XIV,panel
31578533,2022-08-01,887216,141,4,0,164.0,Alvinci út,II,tegla
33016712,2022-08-01,250000,48,2,0,4.0,Allende park,XI,panel
33052628,2022-08-01,250000,81,2,0,0.0,Angyalföld - Lőportárdűlő,XIII,tegla
33058071,2022-08-01,210000,41,1,1,4.0,Teve utca 33,XIII,tegla
33045686,2022-08-01,410000,70,3,0,10.0,Corvin sétány 5,VIII,tegla
33047470,2022-08-01,220000,68,2,1,10.0,Margit körút 24,II,tegla
33034411,2022-08-01,150000,46,1,1,0.0,Tihany utca,XIV,panel
33045075,2022-08-01,290000,75,3,0,10.0,Visegrádi utca,XIII,tegla
33033439,2022-08-01,560000,143,3,0,4.0,Szentkirályi utca,VIII,tegla
33056214,2022-08-01,320000,67,3,0,23.0,Oltvány utca,XI,tegla
33056006,2022-08-01,130000,31,1,0,0.0,Kálvin tér,VIII,tegla
32825294,2022-08-01,564592,143,3,0,4.0,Szentkirályi utca,VIII,tegla
32884631,2022-08-01,282296,104,3,0,0.0,Breznó köz 5,XI,tegla
32879194,2022-08-01,322624,104,3,0,9.0,Sasad,XI,tegla
33026524,2022-08-01,300000,57,2,0,10.0,Úszódaru utca 3,XIII,tegla
33037780,2022-08-01,170000,55,2,0,0.0,Izabella utca 93,VI,tegla
33047284,2022-08-01,180000,57,2,0,0.0,Bartók Béla út 37,XI,tegla
33010560,2022-08-01,550000,81,3,0,10.0,Lechner Ödön fasor,IX,tegla
23456899,2022-08-01,150000,32,1,1,3.0,Mihálkovics utca,IX,tegla
33051722,2022-08-01,220000,90,2,0,3.0,Böszörményi út,XII,tegla
33050703,2022-08-01,150000,40,1,0,0.0,Somogyi Béla utca,VIII,tegla
33049652,2022-08-01,250000,68,2,0,0.0,Attila út,I,tegla
33049611,2022-08-01,400000,82,2,1,0.0,Naphegy utca,I,tegla
33053821,2022-08-01,140000,32,1,0,0.0,Alsórákos,XIV,tegla
33053134,2022-08-01,330000,73,2,1,3.0,Tulipán utca,II,tegla
31742005,2022-08-01,200000,56,2,0,0.0,Kazinczy utca,VII,tegla
33054352,2022-08-01,170000,52,2,0,0.0,Mogyoródi út,XIV,csuszozsalus
33055232,2022-08-01,165000,26,1,0,0.0,Wesselényi utca,VII,tegla
32642852,2022-08-01,240000,60,2,1,3.0,Bogdánfy utca 8,XI,tegla
28850297,2022-08-01,230000,50,2,0,8.0,Nagyszombat utca,III,tegla
32267852,2022-08-01,240000,40,2,0,8.0,Cserhalom utca,XIII,tegla
33057830,2022-08-01,210000,52,1,1,9.0,Előpatak utca,XI,tegla
33056621,2022-08-01,150000,25,1,0,3.0,Budafoki út 53,XI,tegla
32645476,2022-08-01,515000,98,4,0,17.0,Nádasdy utca,IX,tegla
21488941,2022-08-01,420000,98,3,0,4.0,Karap utca 3,XII,tegla
33041607,2022-08-01,476400,112,4,0,2.0,Bródy Sándor utca,VIII,tegla
32747370,2022-08-01,140000,44,1,1,2.0,Kicsi utca,XVI,tegla
32570392,2022-08-01,300000,55,2,0,20.0,Mikes Kelemen utca 30-38,XI,tegla
33008176,2022-08-01,160000,79,2,0,0.0,Bartók Béla út,XI,tegla
30353186,2022-08-01,150000,28,1,0,0.0,Dobozi utca,VIII,tegla
32976829,2022-08-01,250000,48,2,0,4.0,Allende park,XI,panel
32974841,2022-08-01,300000,78,2,0,0.0,Bogár utca,II,tegla
32963861,2022-08-01,180000,55,2,0,4.0,Sasadi út 88-90.,XI,tegla
32859214,2022-08-01,140000,34,1,0,0.0,Fadrusz utca 26,XI,tegla
31040767,2022-08-01,170000,45,1,1,5.0,Szent László út,XIII,tegla
30891316,2022-08-01,200000,46,1,1,8.0,Lőportár utca,XIII,tegla
30463108,2022-08-01,195000,35,1,0,4.0,Bezerédj utca,VIII,tegla
27025079,2022-08-01,180000,42,1,0,2.0,Mester utca 36,IX,tegla
32854983,2022-08-01,399000,50,2,0,10.0,Németvölgyi út 41-45,XII,tegla
31936126,2022-08-01,185000,45,2,0,0.0,Fehérvári út 168-178,XI,tegla
32701050,2022-08-01,160000,37,1,0,0.0,Pap Károly utca,XIII,tegla
32691769,2022-08-01,200000,71,2,0,2.0,Batthyány utca,I,tegla
32488739,2022-08-01,330000,90,2,2,2.0,Kék Golyó utca,XII,tegla
32403529,2022-08-01,980000,105,4,0,30.0,Budenz út 12/B,II,tegla
30979753,2022-08-01,290000,60,2,0,25.0,Otthon utca,XI,tegla
33041984,2022-08-01,150000,46,2,0,0.0,Tihany utca,XIV,panel
32950338,2022-08-01,155000,30,1,1,0.0,Országház utca,I,tegla
29841602,2022-08-01,125000,30,1,0,0.0,Fogarasi út,XIV,tegla
33025434,2022-08-01,145000,25,1,0,0.0,Balzac utca,XIII,tegla
33022783,2022-08-01,230000,64,2,0,3.0,Ajtósi Dürer sor 7.,XIV,tegla
33022065,2022-08-01,150000,43,2,0,0.0,Attila utca,IV,tegla
33020737,2022-08-01,160000,32,1,0,0.0,Teleki László tér,VIII,tegla
33015322,2022-08-01,180000,37,1,1,0.0,Csap utca 1.,I,tegla
33013880,2022-08-01,300000,50,1,1,6.0,Cserje utca 3,II,tegla
33012882,2022-08-01,290000,62,2,1,0.0,Hegedűs Gyula utca 92,XIII,tegla
33009180,2022-08-01,240000,50,2,0,4.0,Kisköre utca,XI,tegla
33006864,2022-08-01,170000,31,1,0,0.0,Hajós utca,VI,tegla
33004533,2022-08-01,220000,43,1,1,0.0,Kende utca,XI,tegla
33002340,2022-08-01,350000,48,2,0,0.0,Kecskeméti utca,V,tegla
33002324,2022-08-01,140000,46,1,1,0.0,Tihany utca,XIV,panel
32989840,2022-08-01,190000,36,1,1,16.0,Bécsi út,III,tegla
32989016,2022-08-01,300000,60,2,0,0.0,Damjanich utca,VII,tegla
32986608,2022-08-01,155000,34,1,0,0.0,Csalogány utca 7.,II,tegla
32982706,2022-08-01,170000,44,1,1,4.0,Kicsi utca,XVI,csuszozsalus
32980200,2022-08-01,160000,36,1,1,2.0,Padlizsán utca 31,XIV,tegla
32978177,2022-08-01,127000,36,1,0,0.0,Veres Péter út 105,XVI,tegla
32978012,2022-08-01,139000,42,1,1,0.0,Veres Péter út 105,XVI,tegla
32970028,2022-08-01,220000,34,1,0,0.0,Döbrentei utca,I,tegla
32967537,2022-08-01,620000,120,3,0,3.0,Nádor utca 5.,V,tegla
32941756,2022-08-01,145000,35,1,0,0.0,Kárpát utca 13-15.,XIII,tegla
32923458,2022-08-01,135000,36,1,0,4.0,Pesti út,XVII,panel
32914433,2022-08-01,140000,37,1,0,0.0,Csobánc utca,VIII,tegla
32897297,2022-08-01,180000,43,1,1,0.0,Bezerédj utca,VIII,tegla
32888843,2022-08-01,140000,42,1,0,4.0,Kőris utca,VIII,tegla
32841611,2022-08-01,440000,40,3,0,12.0,Villányi út,XI,tegla
32398075,2022-08-01,185000,53,2,0,3.0,Adria sétány,XIV,panel
32314189,2022-08-01,130000,25,1,0,0.0,Szív utca 4,VI,tegla
31969114,2022-08-01,160000,30,1,0,0.0,Lónyay utca 47,IX,tegla
31783373,2022-08-01,280000,64,2,1,6.0,Dévai utca 12.,XIII,tegla
29912396,2022-08-01,120000,57,1,2,0.0,Jáhn Ferenc utca,XIX,panel
29840111,2022-08-01,140000,49,1,1,3.0,Zsókavár utca,XV,panel
28297706,2022-08-01,199000,54,2,0,0.0,Nádorliget utca,XI,tegla
23279300,2022-08-01,330000,113,3,0,8.0,Ajtósi Dürer sor 27/b,XIV,tegla
32984050,2022-08-01,610000,117,4,0,30.0,Mandula utca,II,tegla
32859324,2022-08-01,140000,37,1,0,0.0,Kalapács utca,XIV,tegla
32691812,2022-08-01,300000,47,1,1,5.0,Nánási út 2/A,III,tegla
32669868,2022-08-01,150000,37,1,0,8.0,Amerikai út,XIV,tegla
32469043,2022-08-01,195000,50,2,0,4.0,Lajos utca 111,III,panel
32448369,2022-08-01,170000,40,1,1,0.0,Mihálkovics utca,IX,tegla
32425359,2022-08-01,180000,30,1,1,4.0,Rippl-Rónai utca,VI,tegla
32411846,2022-08-01,160000,53,1,2,4.0,Kassák Lajos utca,XIII,panel
32402721,2022-08-01,140000,50,2,0,2.0,Lehel tér 2b,XIII,tegla
32390779,2022-08-01,200000,72,2,1,0.0,Batthyány Lajos utca 14/b,XVIII,tegla
32327877,2022-08-01,140000,30,1,0,0.0,Németvölgyi út,XII,tegla
27531423,2022-08-01,175000,56,2,0,3.0,Fejér Lipót utca,XI,tegla
25431902,2022-08-01,150000,24,1,1,0.0,Akácfa utca,VII,tegla
31947146,2022-08-01,155000,35,1,0,3.0,Otthon utca,XI,tegla
33040304,2022-08-01,760000,72,3,0,89.0,Király utca,VI,tegla
33058012,2022-08-01,180000,57,2,0,0.0,Haller utca,IX,tegla
33057985,2022-08-01,240000,50,2,0,10.0,Petneházy utca,XIII,tegla
33057965,2022-08-01,285000,52,1,2,10.0,Taksony utca,XIII,tegla
33057841,2022-08-01,185000,36,1,0,5.0,Lehel utca 9,XIII,tegla
33057703,2022-08-01,130000,43,2,0,0.0,Thököly út,VII,tegla
33057655,2022-08-01,180000,56,2,0,4.0,Rutafa utca,XVI,panel
33057553,2022-08-01,140000,30,1,0,0.0,Ernő utca 24,IX,tegla
33057359,2022-08-01,170000,35,1,1,0.0,Szondi utca,VI,tegla
33057278,2022-08-01,250000,60,2,0,4.0,Balogvár utca 4/B,II,tegla
33057274,2022-08-01,180000,40,1,1,0.0,Eszter utca,II,tegla
33057103,2022-08-01,270000,45,1,1,10.0,Keserűfű utca 8,XI,tegla
33056970,2022-08-01,170000,36,1,1,0.0,Ernő utca 11-13,IX,tegla
33056814,2022-08-01,620000,110,3,0,8.0,Árpád fejedelem útja 3-4,II,tegla
33056805,2022-08-01,185000,55,2,0,4.0,Tóth Kálmán utca,IX,tegla
33056777,2022-08-01,190000,46,2,0,40.0,Balázs Béla utca,IX,tegla
33056730,2022-08-01,590000,90,3,0,4.0,Költő utca,XII,tegla
33056689,2022-08-01,350000,92,4,0,30.0,Madár utca 8.a,II,tegla
33056686,2022-08-01,220000,54,2,0,0.0,Rejtő Jenő utca,VII,tegla
33056685,2022-08-01,200000,49,2,0,0.0,Etele út 36,XI,panel
33056679,2022-08-01,185000,55,2,1,8.0,Távíró utca,IX,tegla
33056606,2022-08-01,175000,38,1,1,1.0,Selmeci utca 19.,III,tegla
33056592,2022-08-01,165000,48,2,0,0.0,Akácfa utca,VII,tegla
33056569,2022-08-01,180000,49,1,1,0.0,Frangepán köz 10.,XIII,tegla
33056529,2022-08-01,220000,63,2,1,7.0,Makk utca,X,tegla
33056513,2022-08-01,160000,46,2,0,0.0,Nefelejcs utca,VII,tegla
33056507,2022-08-01,184000,50,1,1,6.0,Nárcisz utca 3,XII,tegla
33056506,2022-08-01,190000,54,2,0,14.0,Rákospatak utca 47-49,XIV,tegla
33056469,2022-08-01,180000,50,2,0,4.0,Kalapács utca,XIV,tegla
33056261,2022-08-01,135000,37,1,0,0.0,Bogdánfy utca,XI,tegla
33056232,2022-08-01,300000,55,2,1,0.0,Bródy Sándor utca,VIII,tegla
33056143,2022-08-01,155000,37,1,0,0.0,Nefelejcs utca,VII,tegla
33056130,2022-08-01,120000,24,1,0,1.0,Kondorosi út,XI,tegla
33056122,2022-08-01,154000,36,1,0,0.0,Akácfa utca,VII,tegla
33056113,2022-08-01,240000,63,3,0,5.0,Columbus utca,XIV,csuszozsalus
33056087,2022-08-01,180000,51,1,1,0.0,Nánási út 2,III,tegla
33056057,2022-08-01,360000,74,3,1,0.0,Akácfa utca 65,VII,tegla
33055911,2022-08-01,130000,25,1,0,0.0,Hollán Ernő utca 5,XIII,tegla
33055879,2022-08-01,160000,36,1,1,0.0,Hungária körút 5-7,X,panel
33055873,2022-08-01,160000,51,2,0,0.0,Tétényi út,XI,panel
33055800,2022-08-01,235000,108,3,0,0.0,Nap utca 29,VIII,tegla
33055775,2022-08-01,180000,50,1,1,0.0,Karikás Frigyes utca,XIII,csuszozsalus
33055767,2022-08-01,300000,64,2,1,12.0,Balogvár utca 5/A,II,tegla
33055704,2022-08-01,200000,45,2,0,5.0,Szent László út,XIII,tegla
33055660,2022-08-01,130000,27,1,0,0.0,Hegedűs Gyula utca 103.,XIII,tegla
33055597,2022-08-01,160000,53,2,1,3.0,Petz Ferenc utca 8,XXI,panel
33055578,2022-08-01,280000,85,3,0,0.0,Molnár utca,V,tegla
33055508,2022-08-01,180000,34,2,0,0.0,Aladár utca 2/b,I,tegla
33055494,2022-08-01,170000,37,1,0,3.0,Kosciuszkó Tádé utca,I,tegla
33055476,2022-08-01,150000,49,1,1,2.0,Bazsarózsa utca 111,XIV,tegla
33055352,2022-08-01,240000,58,3,0,0.0,Budakeszi út,II,tegla
33055289,2022-08-01,175000,50,1,1,0.0,Vincellér utca,XI,tegla
33055265,2022-08-01,240000,64,2,0,0.0,Eötvös utca,VI,tegla
33055244,2022-08-01,180000,35,1,0,0.0,Vörösmarty utca,VI,tegla
33055239,2022-08-01,340000,98,3,0,0.0,Rökk Szilárd utca,VIII,tegla
33055233,2022-08-01,140000,31,1,0,0.0,Petneházy utca 38-42,XIII,tegla
33055228,2022-08-01,200000,50,2,0,3.0,Harrer Pál utca,III,panel
33055168,2022-08-01,185000,39,1,0,0.0,Gellérthegy utca 3,I,tegla
33055157,2022-08-01,150000,37,1,0,0.0,Gömb utca 2/a,XIII,tegla
33055025,2022-08-01,240000,78,3,0,6.0,Menyecske utca,XI,panel
33054930,2022-08-01,180000,62,2,1,1.0,Farkasalma utca,X,panel
33054792,2022-08-01,160000,47,2,0,0.0,Zoltán utca,XIX,tegla
33054647,2022-08-01,130000,36,1,1,0.0,Virág utca 20,IV,panel
33054643,2022-08-01,290000,64,2,1,4.0,Drégely utca 15.,IX,panel
33054633,2022-08-01,295000,56,2,0,0.0,Hegedűs Gyula utca,XIII,tegla
33054504,2022-08-01,130000,27,1,0,0.0,Visegrádi utca,XIII,tegla
33054339,2022-08-01,250000,60,2,0,5.0,Istenhegyi út,XII,tegla
33054326,2022-08-01,165000,41,1,1,8.0,Pálos utca,II,csuszozsalus
33054206,2022-08-01,130000,31,1,1,6.0,Kappel Emília utca,XVIII,tegla
33054187,2022-08-01,150000,34,1,0,0.0,Pauler utca,I,tegla
33054085,2022-08-01,280000,58,2,0,0.0,Csalogány utca,II,tegla
33054067,2022-08-01,170000,50,2,0,0.0,Bácskai utca 3/b,XIV,tegla
33054065,2022-08-01,320000,78,4,0,11.0,Mester utca,IX,tegla
33054008,2022-08-01,250000,93,3,0,4.0,Bartók Béla út,XI,tegla
33053991,2022-08-01,215000,42,2,0,12.0,Pecz Samu utca,XI,tegla
33053800,2022-08-01,150000,35,1,0,3.0,Ulászló utca,XI,tegla
33053756,2022-08-01,320000,95,3,0,4.0,Mogyoródi út,XIV,tegla
33053601,2022-08-01,170000,57,1,2,1.0,Bálint György utca,III,panel
33053598,2022-08-01,150000,29,1,0,0.0,Almássy utca,VII,tegla
33053544,2022-08-01,200000,54,2,0,0.0,Szent Kristóf utca,XI,tegla
33053376,2022-08-01,220000,65,1,3,4.0,Horvát utca,II,csuszozsalus
33053282,2022-08-01,600000,66,3,0,6.0,Király utca 8,VI,tegla
33053060,2022-08-01,160000,35,1,1,0.0,Ditrói Mór utca 3,XIII,tegla
33053042,2022-08-01,130000,28,1,0,3.0,Csobogós utca,XV,panel
33052921,2022-08-01,140000,34,1,0,0.0,Bolgárkertész utca,XIV,tegla
33052783,2022-08-01,500000,92,4,0,3.0,Nagymező utca,VI,tegla
33052713,2022-08-01,300000,45,1,0,15.0,Üllői út 541,XVIII,tegla
33052594,2022-08-01,200000,56,2,0,3.0,Ménesi út,XI,tegla
33052534,2022-08-01,180000,25,1,0,0.0,Akácfa utca,VII,tegla
33052384,2022-08-01,160000,47,2,0,0.0,Róna utca 162,XIV,tegla
33052378,2022-08-01,200000,46,2,0,4.0,Kövér Lajos utca,XIV,tegla
33052370,2022-08-01,180000,30,1,0,0.0,Vármegye utca 15.,V,tegla
33052268,2022-08-01,230000,63,1,2,3.0,Haller utca,IX,panel
33052265,2022-08-01,135000,38,1,0,3.0,Tavas utca 3/b,X,tegla
33052100,2022-08-01,155000,35,1,1,0.0,Berda József utca,IV,panel
33052083,2022-08-01,155000,37,1,1,0.0,Távíró utca,IX,csuszozsalus
33052082,2022-08-01,160000,41,1,1,0.0,Angol utca,XIV,tegla
33051991,2022-08-01,200000,55,2,0,2.0,Janicsár utca,XIII,tegla
33051837,2022-08-01,229000,64,3,0,4.0,Tompa utca 12.,IX,tegla
33051742,2022-08-01,190000,38,1,1,2.0,Kőfaragó utca 8.,VIII,tegla
33050953,2022-08-01,160000,47,2,0,5.0,Angol utca 48,XIV,tegla
33050457,2022-08-01,240000,72,1,3,20.0,Ősrepülő utca,XVII,tegla
33050294,2022-08-01,440000,80,3,0,0.0,Havas utca,V,tegla
33050191,2022-08-01,160000,56,2,0,0.0,Zemplén Győző utca,III,panel
33050144,2022-08-01,135000,48,1,1,6.0,Zsélyi Aladár utca,XVI,csuszozsalus
33050120,2022-08-01,150000,25,1,0,0.0,Donáti utca 69.,I,tegla
33050046,2022-08-01,165000,31,1,0,0.0,Petneházy utca 40,XIII,tegla
33049999,2022-08-01,175000,55,2,0,0.0,Kecske utca 30.,III,tegla
33049997,2022-08-01,165000,26,1,0,0.0,Wesselényi utca 72,VII,tegla
33049968,2022-08-01,195000,50,1,1,0.0,Batthyány utca 59,I,tegla
33049939,2022-08-01,195000,68,3,0,3.0,Angyalföldi út,XIII,panel
33049864,2022-08-01,180000,50,2,0,4.0,Kőbányai út 45,X,csuszozsalus
33049861,2022-08-01,350000,120,3,1,0.0,Király utca 51.,VII,tegla
33049734,2022-08-01,140000,35,1,0,5.0,Széchenyi utca 3-5,XX,tegla
33049605,2022-08-01,210000,41,2,0,7.0,Szabolcs utca 23-25,XIII,tegla
33049499,2022-08-01,250000,55,2,0,7.0,Fodor utca,XII,tegla
33049471,2022-08-01,150000,47,2,0,3.0,Béke utca,XIII,panel
33049398,2022-08-01,145000,37,1,0,6.0,Erzsébet királyné útja,XIV,tegla
33049320,2022-08-01,200000,48,2,0,7.0,Bartók Béla út 98-102,XI,tegla
33049224,2022-08-01,299000,76,2,1,3.0,Németvölgyi út,XII,tegla
33049078,2022-08-01,140000,58,2,0,0.0,Ifjúmunkás utca,IX,tegla
33048861,2022-08-01,130000,30,1,0,0.0,Mosztár utca,XIV,tegla
33048689,2022-08-01,160000,32,1,0,0.0,Murányi utca 23.,VII,tegla
33048582,2022-08-01,135000,31,1,0,0.0,Nővér utca,XIII,tegla
33048113,2022-08-01,180000,58,1,1,5.0,Tippan utca,XI,tegla
33048078,2022-08-01,350000,81,3,1,0.0,Rákóczi út 86,VII,tegla
33047868,2022-08-01,150000,55,2,0,8.0,Tömő utca,VIII,panel
33047743,2022-08-01,200000,40,1,1,0.0,Rozgonyi utca,VIII,tegla
33047738,2022-08-01,140000,36,1,0,0.0,Hollós Korvin Lajos utca 7,III,panel
33047671,2022-08-01,260000,54,3,0,0.0,Zichy Jenő utca,VI,tegla
33047656,2022-08-01,239000,57,1,1,0.0,Marek József utca 16,VII,tegla
33047625,2022-08-01,265000,58,2,1,8.0,Bartl János utca,XIV,tegla
33047625,2022-08-01,265000,58,2,1,8.0,Bartl János utca,XIV,tegla
33047571,2022-08-01,120000,20,1,0,0.0,Üllői út 21,IX,tegla
33047559,2022-08-01,142000,35,1,1,0.0,Garay utca,VII,tegla
33047534,2022-08-01,140000,40,1,0,2.0,Hungária körút,VIII,tegla
33047528,2022-08-01,240000,45,2,0,8.0,Pápay István utca 7.,IX,tegla
33047208,2022-08-01,195000,50,2,0,10.0,Izabella utca 93,VI,tegla
33047132,2022-08-01,180000,50,2,0,6.0,Telepes utca 107,XIV,tegla
33047113,2022-08-01,195000,71,3,0,4.0,Őrnagy utca 8.,XIV,tegla
33046878,2022-08-01,195000,49,1,1,0.0,Lónyay utca 16,IX,tegla
33046776,2022-08-01,170000,49,2,0,4.0,Solymár utca 8,III,panel
33046749,2022-08-01,200000,45,1,1,0.0,Kőrösy József utca,XI,tegla
33046610,2022-08-01,270000,90,2,2,100.0,Gubacsi út,IX,tegla
33046485,2022-08-01,440000,86,2,2,10.0,Felső Zöldmáli út,II,tegla
33046377,2022-08-01,230000,52,3,0,0.0,Hegedűs Gyula utca,XIII,tegla
33046243,2022-08-01,260000,125,4,0,0.0,Bolgárkertész utca,XIV,tegla
33045812,2022-08-01,250000,105,3,1,0.0,Bimbó út,II,tegla
33045533,2022-08-01,185000,53,2,0,7.0,Labanc út,II,tegla
33045421,2022-08-01,220000,50,2,0,0.0,Futó utca 26-28.,VIII,tegla
33045360,2022-08-01,265000,63,2,0,0.0,Újpesti rakpart,XIII,tegla
33045350,2022-08-01,150000,33,1,0,4.0,Vezér utca 47.,XIV,panel
33045324,2022-08-01,165000,50,2,1,0.0,Boglár utca,III,panel
33045166,2022-08-01,380000,63,3,0,20.0,Erdőalja út 153 a-b,III,tegla
33045103,2022-08-01,150000,40,1,1,6.0,Béke utca,XIII,tegla
33045093,2022-08-01,185000,35,1,1,1.0,Meredek utca,XI,tegla
33044940,2022-08-01,120000,28,1,0,0.0,Szent László tér,IV,tegla
33044843,2022-08-01,220000,34,1,0,10.0,Pápay István utca,IX,tegla
